seed,mu,n,m,alpha,run,generations,max_generations,diversity,fitness,opt,mutation_operator,starting_robustness,ending_robustness,diversity_operator,div_threshold
41932,10,15,5,1,22,15,22500,0.50963,6,6,1RAI,0,0,sum,0.5
41932,10,15,5,1,22,36,22500,0.751111,8,6,1RAI,0,0,sum,0.75
41932,10,15,5,1,22,66,22500,0.851852,9,6,1RAI,0,0,sum,0.85
41932,10,15,5,1,22,22500,22500,0.994074,12,6,1RAI,0,1,sum,1
44113,10,15,5,1,23,10,22500,0.29037,7,7,1RAI,0,1,sum,0.25
44113,10,15,5,1,23,19,22500,0.506667,7,7,1RAI,1,1,sum,0.5
44113,10,15,5,1,23,51,22500,0.764444,8,7,1RAI,1,1,sum,0.75
44113,10,15,5,1,23,76,22500,0.851852,9,7,1RAI,1,1,sum,0.85
44113,10,15,5,1,23,22500,22500,0.998519,12,7,1RAI,1,1,sum,1
46324,10,15,5,1,24,7,22500,0.259259,6,6,1RAI,0,0,sum,0.25
46324,10,15,5,1,24,16,22500,0.508148,6,6,1RAI,0,0,sum,0.5
46324,10,15,5,1,24,43,22500,0.755556,7,6,1RAI,0,0,sum,0.75
46324,10,15,5,1,24,74,22500,0.85037,7,6,1RAI,0,0,sum,0.85
27127,10,30,5,0.3,17,90000,90000,0.987407,20,17,1RAI,0,1,sum,1
29083,10,30,5,0.3,18,13,90000,0.266667,16,16,1RAI,1,1,sum,0.25
29083,10,30,5,0.3,18,36,90000,0.505185,18,16,1RAI,1,1,sum,0.5
29083,10,30,5,0.3,18,96,90000,0.752593,19,16,1RAI,1,1,sum,0.75
29083,10,30,5,0.3,18,184,90000,0.851852,18,16,1RAI,1,1,sum,0.85
5075,10,50,5,0.3,0,39793,250000,1,37,32,1RAI,0,0,sum,1
6631,10,50,5,0.3,1,19,250000,0.261333,34,34,1RAI,0,0,sum,0.25
6631,10,50,5,0.3,1,63,250000,0.500889,35,34,1RAI,0,0,sum,0.5
6631,10,50,5,0.3,1,185,250000,0.751111,38,34,1RAI,0,0,sum,0.75
6631,10,50,5,0.3,1,290,250000,0.850222,37,34,1RAI,0,0,sum,0.85
46324,10,15,5,1,24,22500,22500,0.997037,12,6,1RAI,0,1,sum,1
48565,10,15,5,1,25,8,22500,0.263704,5,5,1RAI,0,0,sum,0.25
48565,10,15,5,1,25,20,22500,0.506667,5,5,1RAI,0,0,sum,0.5
48565,10,15,5,1,25,49,22500,0.761481,7,5,1RAI,0,0,sum,0.75
48565,10,15,5,1,25,95,22500,0.85037,7,5,1RAI,0,0,sum,0.85
48565,10,15,5,1,25,22500,22500,0.997037,13,5,1RAI,0,1,sum,1
50836,10,15,5,1,26,11,22500,0.25037,5,5,1RAI,0,0,sum,0.25
50836,10,15,5,1,26,25,22500,0.500741,6,5,1RAI,0,0,sum,0.5
50836,10,15,5,1,26,59,22500,0.758519,7,5,1RAI,0,0,sum,0.75
50836,10,15,5,1,26,92,22500,0.853333,8,5,1RAI,0,0,sum,0.85
6631,10,50,5,0.3,1,28878,250000,1,38,34,1RAI,0,0,sum,1
8287,10,50,5,0.3,2,21,250000,0.257333,35,35,1RAI,0,0,sum,0.25
8287,10,50,5,0.3,2,61,250000,0.511556,36,35,1RAI,0,0,sum,0.5
8287,10,50,5,0.3,2,166,250000,0.750222,38,35,1RAI,0,0,sum,0.75
8287,10,50,5,0.3,2,246,250000,0.852,38,35,1RAI,0,0,sum,0.85
50836,10,15,5,1,26,22500,22500,0.992593,10,5,1RAI,0,0,sum,1
53137,10,15,5,1,27,8,22500,0.285926,7,7,1RAI,0,0,sum,0.25
53137,10,15,5,1,27,24,22500,0.522963,7,7,1RAI,0,0,sum,0.5
53137,10,15,5,1,27,53,22500,0.758519,7,7,1RAI,0,0,sum,0.75
53137,10,15,5,1,27,83,22500,0.853333,8,7,1RAI,0,0,sum,0.85
53455,20,30,5,0.3,25,360000,360000,0.982105,20,17,1RAI,1,1,sum,1
55891,20,30,5,0.3,26,21,360000,0.264561,16,16,1RAI,0,0,sum,0.25
55891,20,30,5,0.3,26,57,360000,0.500351,17,16,1RAI,0,0,sum,0.5
55891,20,30,5,0.3,26,166,360000,0.750175,18,16,1RAI,0,1,sum,0.75
55891,20,30,5,0.3,26,312,360000,0.850175,19,16,1RAI,1,1,sum,0.85
29083,10,30,5,0.3,18,90000,90000,0.986667,20,16,1RAI,1,0,sum,1
31099,10,30,5,0.3,19,15,90000,0.272593,14,14,1RAI,0,0,sum,0.25
31099,10,30,5,0.3,19,34,90000,0.505185,15,14,1RAI,0,0,sum,0.5
31099,10,30,5,0.3,19,128,90000,0.751111,18,14,1RAI,0,0,sum,0.75
31099,10,30,5,0.3,19,296,90000,0.85037,18,14,1RAI,0,1,sum,0.85
8287,10,50,5,0.3,2,24122,250000,1,39,35,1RAI,0,0,sum,1
10043,10,50,5,0.3,3,18,250000,0.257778,38,38,1RAI,1,1,sum,0.25
10043,10,50,5,0.3,3,51,250000,0.506667,38,38,1RAI,1,1,sum,0.5
53137,10,15,5,1,27,22500,22500,0.998519,12,7,1RAI,0,1,sum,1
55468,10,15,5,1,28,8,22500,0.275556,8,8,1RAI,0,0,sum,0.25
55468,10,15,5,1,28,16,22500,0.50963,8,8,1RAI,0,0,sum,0.5
55468,10,15,5,1,28,42,22500,0.752593,8,8,1RAI,0,0,sum,0.75
55468,10,15,5,1,28,71,22500,0.851852,9,8,1RAI,0,0,sum,0.85
10043,10,50,5,0.3,3,125,250000,0.753778,38,38,1RAI,1,1,sum,0.75
10043,10,50,5,0.3,3,189,250000,0.850222,38,38,1RAI,1,1,sum,0.85
55468,10,15,5,1,28,22500,22500,0.994074,12,8,1RAI,0,1,sum,1
57829,10,15,5,1,29,8,22500,0.262222,6,6,1RAI,0,0,sum,0.25
57829,10,15,5,1,29,22,22500,0.511111,6,6,1RAI,0,0,sum,0.5
57829,10,15,5,1,29,50,22500,0.754074,7,6,1RAI,0,1,sum,0.75
57829,10,15,5,1,29,83,22500,0.854815,8,6,1RAI,1,0,sum,0.85
10043,10,50,5,0.3,3,12377,250000,1,40,38,1RAI,1,1,sum,1
11899,10,50,5,0.3,4,18,250000,0.258222,32,32,1RAI,0,0,sum,0.25
11899,10,50,5,0.3,4,51,250000,0.501333,34,32,1RAI,0,0,sum,0.5
11899,10,50,5,0.3,4,125,250000,0.750667,35,32,1RAI,0,1,sum,0.75
11899,10,50,5,0.3,4,217,250000,0.851556,36,32,1RAI,1,1,sum,0.85
57829,10,15,5,1,29,22500,22500,0.998519,12,6,1RAI,0,1,sum,1
6040,20,15,5,0.3,0,18,90000,0.253333,7,7,1RAI,0,0,sum,0.25
6040,20,15,5,0.3,0,40,90000,0.501404,7,7,1RAI,0,1,sum,0.5
6040,20,15,5,0.3,0,93,90000,0.753333,7,7,1RAI,1,0,sum,0.75
6040,20,15,5,0.3,0,198,90000,0.850175,8,7,1RAI,0,1,sum,0.85
11899,10,50,5,0.3,4,21431,250000,1,37,32,1RAI,1,0,sum,1
13855,10,50,5,0.3,5,19,250000,0.256889,32,32,1RAI,0,0,sum,0.25
13855,10,50,5,0.3,5,54,250000,0.512444,35,32,1RAI,0,0,sum,0.5
13855,10,50,5,0.3,5,165,250000,0.751111,37,32,1RAI,0,0,sum,0.75
13855,10,50,5,0.3,5,295,250000,0.850222,37,32,1RAI,0,0,sum,0.85
31099,10,30,5,0.3,19,90000,90000,0.985185,18,14,1RAI,1,0,sum,1
33175,10,30,5,0.3,20,12,90000,0.255556,18,18,1RAI,0,0,sum,0.25
33175,10,30,5,0.3,20,33,90000,0.506667,18,18,1RAI,0,0,sum,0.5
33175,10,30,5,0.3,20,91,90000,0.75037,20,18,1RAI,0,0,sum,0.75
33175,10,30,5,0.3,20,165,90000,0.852593,20,18,1RAI,0,0,sum,0.85
13855,10,50,5,0.3,5,36998,250000,1,37,32,1RAI,0,0,sum,1
15911,10,50,5,0.3,6,18,250000,0.252444,35,35,1RAI,0,0,sum,0.25
15911,10,50,5,0.3,6,59,250000,0.508444,39,35,1RAI,0,0,sum,0.5
15911,10,50,5,0.3,6,151,250000,0.751111,39,35,1RAI,0,0,sum,0.75
15911,10,50,5,0.3,6,256,250000,0.851111,38,35,1RAI,0,0,sum,0.85
15911,10,50,5,0.3,6,23722,250000,1,38,35,1RAI,0,0,sum,1
18067,10,50,5,0.3,7,19,250000,0.257778,33,33,1RAI,0,0,sum,0.25
18067,10,50,5,0.3,7,52,250000,0.506667,35,33,1RAI,0,0,sum,0.5
18067,10,50,5,0.3,7,128,250000,0.751111,37,33,1RAI,0,0,sum,0.75
18067,10,50,5,0.3,7,199,250000,0.851556,38,33,1RAI,0,0,sum,0.85
33175,10,30,5,0.3,20,90000,90000,0.985926,21,18,1RAI,0,0,sum,1
35311,10,30,5,0.3,21,12,90000,0.261481,18,18,1RAI,0,0,sum,0.25
35311,10,30,5,0.3,21,44,90000,0.511111,19,18,1RAI,0,0,sum,0.5
35311,10,30,5,0.3,21,100,90000,0.755556,21,18,1RAI,0,1,sum,0.75
35311,10,30,5,0.3,21,179,90000,0.851852,21,18,1RAI,1,1,sum,0.85
18067,10,50,5,0.3,7,19813,250000,1,37,33,1RAI,0,0,sum,1
20323,10,50,5,0.3,8,20,250000,0.251556,33,33,1RAI,0,0,sum,0.25
20323,10,50,5,0.3,8,51,250000,0.504,35,33,1RAI,0,0,sum,0.5
20323,10,50,5,0.3,8,154,250000,0.750667,38,33,1RAI,0,0,sum,0.75
20323,10,50,5,0.3,8,264,250000,0.850222,38,33,1RAI,0,1,sum,0.85
20323,10,50,5,0.3,8,19860,250000,1,38,33,1RAI,1,0,sum,1
22679,10,50,5,0.3,9,20,250000,0.251556,33,33,1RAI,0,0,sum,0.25
22679,10,50,5,0.3,9,58,250000,0.504,36,33,1RAI,0,0,sum,0.5
22679,10,50,5,0.3,9,158,250000,0.751556,37,33,1RAI,0,0,sum,0.75
22679,10,50,5,0.3,9,270,250000,0.850222,37,33,1RAI,0,0,sum,0.85
35311,10,30,5,0.3,21,90000,90000,0.988148,21,18,1RAI,1,0,sum,1
37507,10,30,5,0.3,22,14,90000,0.256296,17,17,1RAI,0,0,sum,0.25
37507,10,30,5,0.3,22,35,90000,0.505185,18,17,1RAI,0,0,sum,0.5
37507,10,30,5,0.3,22,116,90000,0.754074,19,17,1RAI,0,0,sum,0.75
37507,10,30,5,0.3,22,210,90000,0.851852,19,17,1RAI,0,0,sum,0.85
22679,10,50,5,0.3,9,40329,250000,1,38,33,1RAI,0,0,sum,1
25135,10,50,5,0.3,10,19,250000,0.260889,33,33,1RAI,0,0,sum,0.25
25135,10,50,5,0.3,10,56,250000,0.506667,35,33,1RAI,0,0,sum,0.5
25135,10,50,5,0.3,10,133,250000,0.750222,38,33,1RAI,0,0,sum,0.75
25135,10,50,5,0.3,10,237,250000,0.850222,38,33,1RAI,0,0,sum,0.85
37507,10,30,5,0.3,22,90000,90000,0.985926,20,17,1RAI,0,1,sum,1
39763,10,30,5,0.3,23,13,90000,0.253333,19,18,1RAI,0,0,sum,0.25
39763,10,30,5,0.3,23,36,90000,0.505185,19,18,1RAI,0,1,sum,0.5
39763,10,30,5,0.3,23,105,90000,0.757037,21,18,1RAI,1,1,sum,0.75
39763,10,30,5,0.3,23,173,90000,0.851852,21,18,1RAI,1,1,sum,0.85
6040,20,15,5,0.3,0,90000,90000,0.924561,9,7,1RAI,1,1,sum,1
6511,20,15,5,0.3,1,14,90000,0.250526,7,7,1RAI,0,0,sum,0.25
6511,20,15,5,0.3,1,33,90000,0.50807,7,7,1RAI,0,0,sum,0.5
6511,20,15,5,0.3,1,80,90000,0.750175,8,7,1RAI,0,1,sum,0.75
6511,20,15,5,0.3,1,241,90000,0.852281,9,7,1RAI,1,1,sum,0.85
25135,10,50,5,0.3,10,58974,250000,1,38,33,1RAI,0,0,sum,1
27691,10,50,5,0.3,11,21,250000,0.257333,30,30,1RAI,1,1,sum,0.25
27691,10,50,5,0.3,11,50,250000,0.5,32,30,1RAI,1,1,sum,0.5
27691,10,50,5,0.3,11,137,250000,0.752,36,30,1RAI,1,1,sum,0.75
27691,10,50,5,0.3,11,262,250000,0.851556,36,30,1RAI,1,1,sum,0.85
39763,10,30,5,0.3,23,90000,90000,0.988148,21,18,1RAI,1,0,sum,1
42079,10,30,5,0.3,24,16,90000,0.254815,17,17,1RAI,1,1,sum,0.25
42079,10,30,5,0.3,24,35,90000,0.500741,18,17,1RAI,1,1,sum,0.5
42079,10,30,5,0.3,24,98,90000,0.754815,19,17,1RAI,1,1,sum,0.75
42079,10,30,5,0.3,24,169,90000,0.851852,20,17,1RAI,1,1,sum,0.85
27691,10,50,5,0.3,11,49913,250000,1,36,30,1RAI,1,1,sum,1
30347,10,50,5,0.3,12,23,250000,0.251111,31,30,1RAI,0,0,sum,0.25
30347,10,50,5,0.3,12,58,250000,0.5,33,30,1RAI,0,0,sum,0.5
30347,10,50,5,0.3,12,186,250000,0.752889,35,30,1RAI,0,0,sum,0.75
30347,10,50,5,0.3,12,332,250000,0.850667,36,30,1RAI,0,0,sum,0.85
30347,10,50,5,0.3,12,18492,250000,1,36,30,1RAI,0,1,sum,1
33103,10,50,5,0.3,13,19,250000,0.255111,33,33,1RAI,0,0,sum,0.25
33103,10,50,5,0.3,13,56,250000,0.501333,34,33,1RAI,0,0,sum,0.5
33103,10,50,5,0.3,13,143,250000,0.753778,37,33,1RAI,0,0,sum,0.75
33103,10,50,5,0.3,13,269,250000,0.851111,38,33,1RAI,0,0,sum,0.85
42079,10,30,5,0.3,24,90000,90000,0.988148,20,17,1RAI,1,0,sum,1
44455,10,30,5,0.3,25,12,90000,0.263704,18,17,1RAI,0,0,sum,0.25
44455,10,30,5,0.3,25,49,90000,0.505185,19,17,1RAI,0,0,sum,0.5
44455,10,30,5,0.3,25,115,90000,0.753333,19,17,1RAI,0,1,sum,0.75
44455,10,30,5,0.3,25,222,90000,0.852593,20,17,1RAI,1,0,sum,0.85
33103,10,50,5,0.3,13,31326,250000,1,38,33,1RAI,0,0,sum,1
35959,10,50,5,0.3,14,20,250000,0.253333,33,33,1RAI,0,0,sum,0.25
35959,10,50,5,0.3,14,65,250000,0.505333,37,33,1RAI,0,0,sum,0.5
35959,10,50,5,0.3,14,167,250000,0.751556,38,33,1RAI,0,0,sum,0.75
35959,10,50,5,0.3,14,263,250000,0.852444,37,33,1RAI,0,0,sum,0.85
35959,10,50,5,0.3,14,37922,250000,1,38,33,1RAI,0,0,sum,1
38915,10,50,5,0.3,15,22,250000,0.253333,33,32,1RAI,0,0,sum,0.25
38915,10,50,5,0.3,15,58,250000,0.502222,35,32,1RAI,0,0,sum,0.5
38915,10,50,5,0.3,15,181,250000,0.751111,35,32,1RAI,0,0,sum,0.75
38915,10,50,5,0.3,15,296,250000,0.851556,36,32,1RAI,0,0,sum,0.85
44455,10,30,5,0.3,25,90000,90000,0.985926,20,17,1RAI,0,1,sum,1
46891,10,30,5,0.3,26,12,90000,0.260741,21,21,1RAI,0,0,sum,0.25
46891,10,30,5,0.3,26,31,90000,0.5,21,21,1RAI,0,0,sum,0.5
46891,10,30,5,0.3,26,78,90000,0.756296,21,21,1RAI,0,0,sum,0.75
46891,10,30,5,0.3,26,134,90000,0.851111,22,21,1RAI,0,0,sum,0.85
38915,10,50,5,0.3,15,18302,250000,1,37,32,1RAI,0,0,sum,1
41971,10,50,5,0.3,16,22,250000,0.254222,35,34,1RAI,0,0,sum,0.25
41971,10,50,5,0.3,16,66,250000,0.503556,36,34,1RAI,0,0,sum,0.5
41971,10,50,5,0.3,16,158,250000,0.750222,37,34,1RAI,0,0,sum,0.75
41971,10,50,5,0.3,16,272,250000,0.851556,38,34,1RAI,0,0,sum,0.85
41971,10,50,5,0.3,16,36190,250000,1,38,34,1RAI,0,1,sum,1
45127,10,50,5,0.3,17,15,250000,0.252889,34,34,1RAI,0,0,sum,0.25
45127,10,50,5,0.3,17,47,250000,0.504,37,34,1RAI,0,0,sum,0.5
45127,10,50,5,0.3,17,159,250000,0.753778,38,34,1RAI,0,0,sum,0.75
45127,10,50,5,0.3,17,284,250000,0.851556,38,34,1RAI,0,0,sum,0.85
6511,20,15,5,0.3,1,90000,90000,0.908772,9,7,1RAI,1,1,sum,1
7012,20,15,5,0.3,2,16,90000,0.282456,8,8,1RAI,0,0,sum,0.25
7012,20,15,5,0.3,2,28,90000,0.503509,8,8,1RAI,0,0,sum,0.5
7012,20,15,5,0.3,2,78,90000,0.751228,8,8,1RAI,0,0,sum,0.75
7012,20,15,5,0.3,2,157,90000,0.850175,8,8,1RAI,0,0,sum,0.85
46891,10,30,5,0.3,26,90000,90000,0.99037,23,21,1RAI,0,0,sum,1
49387,10,30,5,0.3,27,11,90000,0.25037,20,20,1RAI,0,0,sum,0.25
49387,10,30,5,0.3,27,32,90000,0.503704,20,20,1RAI,0,0,sum,0.5
49387,10,30,5,0.3,27,76,90000,0.751852,21,20,1RAI,0,0,sum,0.75
49387,10,30,5,0.3,27,136,90000,0.85037,23,20,1RAI,0,0,sum,0.85
45127,10,50,5,0.3,17,33498,250000,1,38,34,1RAI,0,0,sum,1
48383,10,50,5,0.3,18,20,250000,0.252889,37,37,1RAI,0,0,sum,0.25
48383,10,50,5,0.3,18,59,250000,0.511111,38,37,1RAI,0,0,sum,0.5
48383,10,50,5,0.3,18,164,250000,0.754222,39,37,1RAI,0,0,sum,0.75
48383,10,50,5,0.3,18,270,250000,0.851111,40,37,1RAI,0,0,sum,0.85
48383,10,50,5,0.3,18,18109,250000,1,40,37,1RAI,0,0,sum,1
51739,10,50,5,0.3,19,18,250000,0.259556,32,31,1RAI,0,0,sum,0.25
51739,10,50,5,0.3,19,52,250000,0.501778,34,31,1RAI,0,0,sum,0.5
51739,10,50,5,0.3,19,173,250000,0.750222,36,31,1RAI,0,0,sum,0.75
51739,10,50,5,0.3,19,331,250000,0.850667,35,31,1RAI,0,0,sum,0.85
49387,10,30,5,0.3,27,90000,90000,0.99037,23,20,1RAI,0,0,sum,1
51943,10,30,5,0.3,28,13,90000,0.272593,19,19,1RAI,0,0,sum,0.25
51943,10,30,5,0.3,28,34,90000,0.50963,20,19,1RAI,0,0,sum,0.5
51943,10,30,5,0.3,28,97,90000,0.754815,21,19,1RAI,0,0,sum,0.75
51943,10,30,5,0.3,28,159,90000,0.85037,22,19,1RAI,0,0,sum,0.85
51739,10,50,5,0.3,19,62889,250000,1,36,31,1RAI,0,0,sum,1
55195,10,50,5,0.3,20,21,250000,0.250667,34,34,1RAI,0,0,sum,0.25
55195,10,50,5,0.3,20,56,250000,0.501333,37,34,1RAI,0,0,sum,0.5
55195,10,50,5,0.3,20,144,250000,0.751556,38,34,1RAI,0,0,sum,0.75
55195,10,50,5,0.3,20,252,250000,0.850222,37,34,1RAI,0,0,sum,0.85
55195,10,50,5,0.3,20,28902,250000,1,38,34,1RAI,0,0,sum,1
58751,10,50,5,0.3,21,18,250000,0.250667,36,35,1RAI,0,0,sum,0.25
58751,10,50,5,0.3,21,51,250000,0.5,36,35,1RAI,0,0,sum,0.5
58751,10,50,5,0.3,21,126,250000,0.752889,38,35,1RAI,0,0,sum,0.75
58751,10,50,5,0.3,21,237,250000,0.851556,38,35,1RAI,0,0,sum,0.85
51943,10,30,5,0.3,28,90000,90000,0.988889,22,19,1RAI,0,0,sum,1
54559,10,30,5,0.3,29,14,90000,0.263704,18,18,1RAI,0,0,sum,0.25
54559,10,30,5,0.3,29,29,90000,0.506667,19,18,1RAI,0,0,sum,0.5
54559,10,30,5,0.3,29,90,90000,0.754815,20,18,1RAI,0,1,sum,0.75
54559,10,30,5,0.3,29,157,90000,0.854074,20,18,1RAI,1,1,sum,0.85
58751,10,50,5,0.3,21,19567,250000,1,39,35,1RAI,0,0,sum,1
62407,10,50,5,0.3,22,21,250000,0.251111,30,29,1RAI,0,0,sum,0.25
62407,10,50,5,0.3,22,58,250000,0.502667,32,29,1RAI,0,0,sum,0.5
62407,10,50,5,0.3,22,158,250000,0.751556,34,29,1RAI,0,0,sum,0.75
62407,10,50,5,0.3,22,307,250000,0.850667,35,29,1RAI,0,0,sum,0.85
62407,10,50,5,0.3,22,35581,250000,1,35,29,1RAI,0,0,sum,1
66163,10,50,5,0.3,23,18,250000,0.259556,32,32,1RAI,0,0,sum,0.25
66163,10,50,5,0.3,23,51,250000,0.503556,34,32,1RAI,0,0,sum,0.5
66163,10,50,5,0.3,23,120,250000,0.751111,36,32,1RAI,0,0,sum,0.75
66163,10,50,5,0.3,23,210,250000,0.850222,36,32,1RAI,0,0,sum,0.85
54559,10,30,5,0.3,29,90000,90000,0.986667,21,18,1RAI,1,0,sum,1
3055,10,30,5,0.6,0,13,90000,0.256296,16,16,1RAI,0,0,sum,0.25
3055,10,30,5,0.6,0,28,90000,0.507407,17,16,1RAI,0,0,sum,0.5
3055,10,30,5,0.6,0,78,90000,0.757037,19,16,1RAI,0,0,sum,0.75
3055,10,30,5,0.6,0,114,90000,0.851111,20,16,1RAI,0,0,sum,0.85
66163,10,50,5,0.3,23,26857,250000,1,37,32,1RAI,0,0,sum,1
70019,10,50,5,0.3,24,19,250000,0.252,35,35,1RAI,0,0,sum,0.25
70019,10,50,5,0.3,24,51,250000,0.502222,36,35,1RAI,0,0,sum,0.5
70019,10,50,5,0.3,24,144,250000,0.754222,38,35,1RAI,0,0,sum,0.75
7012,20,15,5,0.3,2,90000,90000,0.930877,10,8,1RAI,0,1,sum,1
70019,10,50,5,0.3,24,239,250000,0.850667,39,35,1RAI,0,0,sum,0.85
7543,20,15,5,0.3,3,16,90000,0.271579,6,6,1RAI,0,0,sum,0.25
7543,20,15,5,0.3,3,32,90000,0.504211,6,6,1RAI,0,0,sum,0.5
7543,20,15,5,0.3,3,107,90000,0.750175,6,6,1RAI,0,1,sum,0.75
7543,20,15,5,0.3,3,263,90000,0.850526,7,6,1RAI,1,1,sum,0.85
3055,10,30,5,0.6,0,32892,90000,1,24,16,1RAI,0,0,sum,1
4891,10,30,5,0.6,1,12,90000,0.266667,15,14,1RAI,0,0,sum,0.25
4891,10,30,5,0.6,1,25,90000,0.511111,17,14,1RAI,0,0,sum,0.5
4891,10,30,5,0.6,1,71,90000,0.751852,19,14,1RAI,0,0,sum,0.75
4891,10,30,5,0.6,1,110,90000,0.851111,20,14,1RAI,0,0,sum,0.85
70019,10,50,5,0.3,24,22296,250000,1,39,35,1RAI,0,0,sum,1
73975,10,50,5,0.3,25,21,250000,0.252444,34,33,1RAI,0,0,sum,0.25
73975,10,50,5,0.3,25,55,250000,0.500889,35,33,1RAI,0,0,sum,0.5
73975,10,50,5,0.3,25,146,250000,0.750222,37,33,1RAI,0,0,sum,0.75
73975,10,50,5,0.3,25,237,250000,0.850222,37,33,1RAI,0,0,sum,0.85
73975,10,50,5,0.3,25,36920,250000,1,37,33,1RAI,0,0,sum,1
78031,10,50,5,0.3,26,19,250000,0.255556,31,31,1RAI,0,0,sum,0.25
78031,10,50,5,0.3,26,55,250000,0.502222,33,31,1RAI,0,0,sum,0.5
78031,10,50,5,0.3,26,154,250000,0.752444,34,31,1RAI,0,0,sum,0.75
78031,10,50,5,0.3,26,254,250000,0.852889,36,31,1RAI,0,0,sum,0.85
4891,10,30,5,0.6,1,90000,90000,0.997778,23,14,1RAI,0,1,sum,1
6787,10,30,5,0.6,2,13,90000,0.253333,15,15,1RAI,0,0,sum,0.25
6787,10,30,5,0.6,2,35,90000,0.512593,17,15,1RAI,0,0,sum,0.5
6787,10,30,5,0.6,2,72,90000,0.751111,18,15,1RAI,0,0,sum,0.75
6787,10,30,5,0.6,2,116,90000,0.854074,19,15,1RAI,0,0,sum,0.85
55891,20,30,5,0.3,26,360000,360000,0.981404,20,16,1RAI,1,1,sum,1
58387,20,30,5,0.3,27,26,360000,0.257544,17,17,1RAI,0,0,sum,0.25
58387,20,30,5,0.3,27,63,360000,0.505263,18,17,1RAI,0,0,sum,0.5
78031,10,50,5,0.3,26,45281,250000,1,36,31,1RAI,0,0,sum,1
82187,10,50,5,0.3,27,20,250000,0.250667,32,30,1RAI,0,0,sum,0.25
82187,10,50,5,0.3,27,54,250000,0.503556,34,30,1RAI,0,0,sum,0.5
58387,20,30,5,0.3,27,193,360000,0.752105,20,17,1RAI,0,0,sum,0.75
82187,10,50,5,0.3,27,150,250000,0.750222,34,30,1RAI,0,0,sum,0.75
82187,10,50,5,0.3,27,278,250000,0.850667,35,30,1RAI,0,0,sum,0.85
58387,20,30,5,0.3,27,383,360000,0.850175,19,17,1RAI,0,0,sum,0.85
82187,10,50,5,0.3,27,17222,250000,1,36,30,1RAI,0,0,sum,1
86443,10,50,5,0.3,28,22,250000,0.252,36,36,1RAI,0,0,sum,0.25
86443,10,50,5,0.3,28,61,250000,0.501778,38,36,1RAI,0,0,sum,0.5
86443,10,50,5,0.3,28,158,250000,0.751556,40,36,1RAI,0,0,sum,0.75
86443,10,50,5,0.3,28,249,250000,0.850222,40,36,1RAI,0,0,sum,0.85
86443,10,50,5,0.3,28,32259,250000,1,39,36,1RAI,0,0,sum,1
90799,10,50,5,0.3,29,18,250000,0.259111,33,33,1RAI,0,0,sum,0.25
90799,10,50,5,0.3,29,53,250000,0.507556,35,33,1RAI,0,0,sum,0.5
90799,10,50,5,0.3,29,152,250000,0.752444,38,33,1RAI,0,0,sum,0.75
90799,10,50,5,0.3,29,271,250000,0.850222,38,33,1RAI,0,0,sum,0.85
6787,10,30,5,0.6,2,90000,90000,0.999259,23,15,1RAI,0,0,sum,1
8743,10,30,5,0.6,3,13,90000,0.265185,16,16,1RAI,0,0,sum,0.25
8743,10,30,5,0.6,3,27,90000,0.501481,18,16,1RAI,0,0,sum,0.5
8743,10,30,5,0.6,3,68,90000,0.753333,19,16,1RAI,0,0,sum,0.75
8743,10,30,5,0.6,3,108,90000,0.85037,21,16,1RAI,0,0,sum,0.85
90799,10,50,5,0.3,29,24998,250000,1,38,33,1RAI,0,0,sum,1
5075,10,50,5,0.6,0,22,250000,0.255111,33,32,1RAI,0,0,sum,0.25
5075,10,50,5,0.6,0,50,250000,0.503556,34,32,1RAI,0,0,sum,0.5
5075,10,50,5,0.6,0,123,250000,0.750222,36,32,1RAI,0,0,sum,0.75
5075,10,50,5,0.6,0,198,250000,0.850222,38,32,1RAI,0,0,sum,0.85
7543,20,15,5,0.3,3,90000,90000,0.927368,8,6,1RAI,1,1,sum,1
8104,20,15,5,0.3,4,15,90000,0.260702,3,3,1RAI,0,0,sum,0.25
8104,20,15,5,0.3,4,39,90000,0.50386,4,3,1RAI,0,0,sum,0.5
8104,20,15,5,0.3,4,144,90000,0.750526,6,3,1RAI,0,0,sum,0.75
8104,20,15,5,0.3,4,575,90000,0.850877,6,3,1RAI,0,0,sum,0.85
5075,10,50,5,0.6,0,8603,250000,1,41,32,1RAI,0,0,sum,1
8131,10,50,5,0.6,1,14,250000,0.265333,31,31,1RAI,0,0,sum,0.25
8131,10,50,5,0.6,1,42,250000,0.507111,33,31,1RAI,0,0,sum,0.5
8131,10,50,5,0.6,1,101,250000,0.750222,35,31,1RAI,0,0,sum,0.75
8131,10,50,5,0.6,1,168,250000,0.850667,37,31,1RAI,0,0,sum,0.85
8131,10,50,5,0.6,1,7871,250000,1,41,31,1RAI,0,0,sum,1
11287,10,50,5,0.6,2,21,250000,0.255556,35,35,1RAI,0,0,sum,0.25
11287,10,50,5,0.6,2,56,250000,0.504889,36,35,1RAI,0,0,sum,0.5
11287,10,50,5,0.6,2,116,250000,0.751556,36,35,1RAI,0,0,sum,0.75
11287,10,50,5,0.6,2,166,250000,0.851111,39,35,1RAI,0,0,sum,0.85
11287,10,50,5,0.6,2,7310,250000,1,43,35,1RAI,0,0,sum,1
14543,10,50,5,0.6,3,21,250000,0.254222,35,35,1RAI,0,0,sum,0.25
